14:00:23.493 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
14:00:25.091 -> Timestamp, Temperature (ºC), Setpoint, Error, Delta_T, State, PWM output, Current, PWM / Current
14:04:35.446 -> 28.38, 33.38, 1.92, 0.00, 214, 0, -0.00, 0.00
14:04:36.447 -> 28.38, 33.38, 1.92, 0.00, 214, 0, 0.04, 0.00
14:04:37.476 -> 28.47, 33.47, 2.02, 0.09, 218, 0, -0.00, 0.00
14:04:38.498 -> 28.47, 33.47, 2.02, 0.00, 217, 0, 0.04, 0.00
14:04:39.537 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:40.546 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:41.574 -> 28.47, 33.47, 2.02, 0.00, 217, 0, 0.04, 0.00
14:04:42.599 -> 28.47, 33.47, 2.02, 0.00, 217, 0, 0.04, 0.00
14:04:43.638 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:44.636 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:45.677 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:46.682 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:47.699 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:48.756 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:49.771 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:50.791 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:51.797 -> 28.47, 33.47, 2.02, 0.00, 217, 0, 0.04, 0.00
14:04:52.835 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:53.866 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:54.865 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:55.886 -> 28.47, 33.47, 2.02, 0.00, 217, 0, 0.04, 0.00
14:04:56.907 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:57.960 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:04:58.983 -> 28.47, 33.47, 2.02, 0.00, 217, 0, 0.04, 0.00
14:05:00.003 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:05:01.022 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:05:02.044 -> 28.47, 33.47, 2.02, 0.00, 217, 0, 0.04, 0.00
14:05:03.061 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:05:04.077 -> 28.47, 33.47, 2.02, 0.00, 217, 0, -0.00, 0.00
14:05:05.113 -> 28.56, 33.56, 2.11, 0.09, 221, 0, -0.00, 0.00
14:05:06.114 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
14:05:07.220 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
14:05:08.165 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
14:05:09.192 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
14:05:10.209 -> 28.56, 33.56, 2.11, 0.00, 220, 0, 0.04, 0.00
14:05:11.244 -> 28.56, 33.56, 2.11, 0.00, 220, 0, -0.00, 0.00
